Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,B365H,B365D,B365A,HomePoints,AwayPoints,HomeForm,AwayForm,HomeGolosMarcados_Ultimos6,HomeGolosSofridos_Ultimos6,HomePontos_Ultimos6,HomeRematesBaliza_Ultimos6,AwayGolosMarcados_Ultimos6,AwayGolosSofridos_Ultimos6,AwayPontos_Ultimos6,AwayRematesBaliza_Ultimos6,H2H_Pontos_Casa,HomeDiasDescanso,AwayDiasDescanso,Home_Streak,Away_Streak,Home_Elo,Away_Elo,Jogos_Casa_Realizados,Peso_Jogo
2025-05-03,Estoril,Benfica,1,2,A,2,3,11.0,8.0,1.18,0,3,149,316,1.3333333333333333,1.5,7.0,3.6666666666666665,3.5,0.8333333333333334,16.0,7.5,0.0,4,6,1,2,1517.2874967721318,1790.0719553685128,66,0.5999200371226993
2025-05-04,Arouca,Casa Pia,0,0,D,3,1,2.05,3.3,3.6,1,1,164,120,1.0,1.5,5.0,4.333333333333333,0.8333333333333334,1.5,5.0,2.6666666666666665,0.8,8,5,-1,-1,1508.118494650848,1489.6165416128167,66,0.600742408532219
2025-05-04,Sp Lisbon,Gil Vicente,2,1,H,3,1,1.13,7.5,21.0,3,0,324,156,2.6666666666666665,0.5,16.0,8.166666666666666,1.1666666666666667,1.0,9.0,3.8333333333333335,2.3333333333333335,7,8,3,2,1825.9065069916917,1442.2090974906246,66,0.600742408532219
2025-05-05,Rio Ave,Estrela,2,0,H,6,3,2.35,3.3,3.0,3,0,110,62,1.0,1.8333333333333333,4.0,3.5,0.5,1.1666666666666667,6.0,2.5,0.6666666666666666,8,9,-1,1,1475.2645431656863,1442.6306416251678,49,0.6015659072498688
2025-05-05,AVS,Boavista,1,2,A,5,3,2.1,3.2,3.7,0,3,24,135,0.5,3.3333333333333335,1.0,2.1666666666666665,0.6666666666666666,1.6666666666666667,6.0,3.5,1.0,8,8,-1,-1,1430.0302755400826,1365.1007147294797,15,0.6015659072498688
2025-05-10,Santa Clara,Famalicao,2,1,H,5,4,2.15,3.1,3.6,3,0,113,169,0.8333333333333334,0.8333333333333334,8.0,3.8333333333333335,2.0,1.1666666666666667,10.0,4.0,0.8,7,7,0,-1,1520.9872719683183,1539.2236065595134,50,0.6057003646203266
2025-05-10,Casa Pia,Sp Braga,2,1,H,3,6,5.75,3.8,1.57,3,0,121,276,0.6666666666666666,1.0,6.0,2.3333333333333335,1.8333333333333333,0.8333333333333334,12.0,4.333333333333333,1.2,6,7,0,0,1490.414580899998,1707.8211098283487,50,0.6057003646203266
2025-05-10,Nacional,Rio Ave,3,3,D,5,7,1.95,3.5,3.75,1,1,33,113,0.5,1.3333333333333333,4.0,4.166666666666667,1.0,1.3333333333333333,7.0,4.166666666666667,0.0,7,5,-1,1,1455.3604784814095,1488.859753184284,16,0.6057003646203266
2025-05-10,Gil Vicente,Arouca,1,1,D,5,4,2.35,3.25,3.0,1,1,156,165,1.3333333333333333,0.8333333333333334,9.0,3.6666666666666665,0.8333333333333334,1.3333333333333333,5.0,4.666666666666667,0.5,6,6,-1,0,1439.24004580221,1507.3204553636667,67,0.6057003646203266
2025-05-10,Benfica,Sp Lisbon,1,1,D,1,4,2.1,3.5,3.3,1,1,319,327,3.3333333333333335,1.0,16.0,6.833333333333333,2.5,0.5,16.0,7.166666666666667,1.3333333333333333,7,6,3,4,1795.23727723883,1828.8755586801062,67,0.6057003646203266
2025-05-11,Estrela,AVS,0,1,A,3,2,1.9,3.6,3.8,0,3,62,24,0.5,1.1666666666666667,6.0,3.0,0.6666666666666666,3.3333333333333335,1.0,2.6666666666666665,1.0,6,6,-1,-2,1429.03543160657,1412.2592258310908,33,0.6065306597126334
2025-05-11,Guimaraes,Farense,1,2,A,4,3,1.57,4.1,5.75,0,3,218,61,1.6666666666666667,1.0,13.0,3.8333333333333335,0.8333333333333334,1.0,7.0,4.666666666666667,1.6666666666666667,8,8,2,1,1634.1046535913374,1411.7913856084742,67,0.6065306597126334
2025-05-11,Moreirense,Estoril,2,2,D,5,5,2.35,3.4,2.9,1,1,120,149,1.0,1.8333333333333333,5.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,6.0,3.5,2.0,9,8,-1,-1,1482.2713733176918,1512.1221749018146,50,0.6065306597126334
2025-05-11,Boavista,Porto,1,2,A,4,7,7.5,4.5,1.4,0,3,138,313,1.0,1.6666666666666667,9.0,3.3333333333333335,1.5,1.5,12.0,4.166666666666667,0.16666666666666666,6,9,1,1,1382.8717644384715,1702.9990900279495,67,0.6065306597126334
2025-05-16,Famalicao,Casa Pia,2,1,H,4,1,1.9,3.5,3.9,3,0,169,124,1.5,1.3333333333333333,7.0,4.0,0.6666666666666666,1.0,6.0,2.3333333333333335,1.4,6,6,-2,1,1523.437002945961,1513.7413247174356,67,0.6106992389592893
2025-05-16,Rio Ave,Gil Vicente,1,1,D,3,3,2.55,3.2,2.45,1,1,114,157,1.3333333333333333,1.5,8.0,4.5,1.0,0.8333333333333334,7.0,3.0,1.8,6,6,0,0,1487.4179384414283,1442.1422627531315,50,0.6106992389592893
2025-05-17,Estoril,Estrela,4,0,H,6,3,2.5,3.3,2.75,3,0,150,62,1.5,1.6666666666666667,7.0,4.0,0.5,0.8333333333333334,6.0,3.5,2.0,6,6,0,-2,1510.8365740025126,1413.3117069532948,67,0.6115363865170611
2025-05-17,Arouca,Boavista,4,1,H,7,5,2.05,3.5,3.5,3,0,166,138,0.8333333333333334,1.1666666666666667,6.0,5.166666666666667,1.0,1.5,9.0,3.5,1.6666666666666667,7,6,0,-1,1504.4182384127453,1378.7701537103057,67,0.6115363865170611
2025-05-17,Porto,Nacional,3,0,H,4,5,1.3,5.25,9.5,3,0,316,34,1.5,1.5,12.0,4.333333333333333,1.0,1.6666666666666667,5.0,4.333333333333333,0.0,6,7,2,0,1707.1007007561152,1456.8022932242652,67,0.6115363865170611
2025-05-17,AVS,Moreirense,0,3,A,3,11,2.0,3.3,3.8,0,3,27,121,0.6666666666666666,2.6666666666666665,4.0,2.8333333333333335,1.0,1.8333333333333333,5.0,3.0,1.0,6,6,1,0,1427.982950484366,1483.5569742169937,16,0.6115363865170611
2025-05-17,Sp Braga,Benfica,1,1,D,7,2,5.0,4.1,1.62,1,1,276,320,1.6666666666666667,1.0,9.0,4.5,3.0,0.8333333333333334,14.0,5.833333333333333,1.5,7,7,-1,0,1684.494366010911,1796.6850377076046,67,0.6115363865170611
2025-05-17,Sp Lisbon,Guimaraes,2,0,H,7,0,1.25,5.5,12.0,3,0,328,218,2.1666666666666665,0.6666666666666666,14.0,6.666666666666667,1.5,1.0,12.0,4.0,2.1666666666666665,7,6,0,-1,1827.4277982113317,1610.6324981286252,67,0.6115363865170611
2025-05-17,Farense,Santa Clara,1,2,A,2,5,2.75,3.0,2.75,0,3,64,116,0.8333333333333334,0.6666666666666666,10.0,4.166666666666667,1.0,1.0,8.0,3.8333333333333335,1.0,6,7,2,1,1435.2635410711864,1536.7738755818707,33,0.6115363865170611
2025-08-08,Casa Pia,Sp Lisbon,0,2,A,2,12,9.0,5.0,1.33,0,3,124,331,0.8333333333333334,1.3333333333333333,5.0,2.5,2.3333333333333335,0.5,16.0,6.666666666666667,0.0,14,14,-1,1,1499.159812166189,1834.1193292551816,51,0.6851741826652171
2025-08-09,Nacional,Gil Vicente,0,2,A,4,2,2.5,3.1,2.9,0,3,34,158,1.0,2.0,5.0,4.5,1.1666666666666667,0.8333333333333334,8.0,2.8333333333333335,0.0,14,14,-1,0,1451.059803730264,1444.0859806895662,17,0.686113420602772
2025-08-09,Arouca,AVS,3,1,H,4,2,1.83,3.5,4.33,3,0,169,27,1.3333333333333333,1.0,9.0,5.0,0.6666666666666666,2.6666666666666665,4.0,3.0,2.0,14,14,1,-1,1514.2183156287367,1415.362018545666,68,0.686113420602772
2025-08-10,Famalicao,Santa Clara,3,0,H,3,2,2.4,3.0,3.2,3,0,172,119,1.5,1.3333333333333333,7.0,4.0,1.3333333333333333,0.8333333333333334,11.0,3.8333333333333335,1.6666666666666667,14,14,1,2,1538.0185154972075,1547.51190959642,68,0.6870539460492927
2025-08-10,Moreirense,Alverca,2,1,H,3,2,2.1,3.2,3.6,3,0,124,0,1.3333333333333333,1.8333333333333333,5.0,4.333333333333333,0.0,0.0,0.0,0.0,1.0,14,14,1,0,1496.1779061556938,1500.0,51,0.6870539460492927
2025-08-10,Sp Braga,Tondela,3,0,H,6,3,1.4,4.5,8.0,3,0,277,28,1.6666666666666667,1.0,9.0,5.166666666666667,0.8333333333333334,2.0,3.0,3.6666666666666665,3.0,14,14,0,0,1689.1764123866317,1393.5628462957366,68,0.6870539460492927
2025-08-11,Estoril,Estrela,1,1,D,3,5,1.85,3.5,4.2,1,1,153,62,1.6666666666666667,1.6666666666666667,7.0,3.6666666666666665,0.3333333333333333,1.5,3.0,3.5,2.25,14,14,1,-3,1521.7332937171848,1402.4149872386226,68,0.6879957607696987
2025-08-11,Porto,Guimaraes,3,0,H,9,2,1.57,3.9,5.75,3,0,319,218,1.8333333333333333,0.8333333333333334,15.0,4.5,1.1666666666666667,1.3333333333333333,9.0,3.5,2.1666666666666665,14,14,3,-2,1712.8431902501163,1603.9409670847754,68,0.6879957607696987
2025-08-15,AVS,Casa Pia,0,2,A,3,5,2.9,3.0,2.63,0,3,27,124,0.6666666666666666,2.5,4.0,3.0,0.8333333333333334,1.5,5.0,2.5,1.0,6,7,-2,-2,1404.518423882659,1495.3512538357943,17,0.691775947773313
2025-08-16,Estrela,Benfica,0,1,A,2,3,13.0,6.5,1.2,0,3,63,321,0.5,1.5,4.0,3.8333333333333335,2.5,0.8333333333333334,12.0,5.333333333333333,0.0,5,14,0,0,1407.3729713167068,1792.002991331884,34,0.6927242354217314
2025-08-16,Tondela,Famalicao,0,1,A,4,5,2.88,3.2,2.45,0,3,28,175,0.6666666666666666,2.0,3.0,3.8333333333333335,1.5,1.3333333333333333,7.0,3.8333333333333335,1.5,6,6,-1,2,1388.9355002258264,1553.4282762949942,17,0.6927242354217314
2025-08-16,Guimaraes,Estoril,3,2,H,4,5,1.7,3.6,5.0,3,0,218,154,1.0,1.8333333333333333,6.0,3.6666666666666665,1.8333333333333333,1.3333333333333333,8.0,3.8333333333333335,2.5,5,5,-3,0,1593.4944962584887,1516.7753096391007,68,0.6927242354217314
2025-08-17,Rio Ave,Nacional,1,1,D,9,6,2.25,3.2,3.2,1,1,115,34,1.5,1.3333333333333333,9.0,4.666666666666667,0.8333333333333334,2.3333333333333335,2.0,4.333333333333333,2.0,14,8,0,-2,1485.4742205049936,1435.7587600156996,51,0.6936738229844749
2025-08-17,Alverca,Sp Braga,0,3,A,3,6,5.25,3.9,1.62,0,3,0,280,1.0,2.0,0.0,2.0,1.5,0.8333333333333334,9.0,4.833333333333333,1.0,7,7,-1,1,1484.8349936004465,1693.8037584565418,0,0.34683691149223744
2025-08-17,Santa Clara,Moreirense,0,1,A,3,2,1.9,3.2,4.5,0,3,119,127,1.3333333333333333,1.1666666666666667,11.0,4.0,1.6666666666666667,1.6666666666666667,8.0,4.666666666666667,1.25,7,7,-1,2,1532.1021487986334,1511.3429125552473,51,0.6936738229844749
2025-08-17,Sp Lisbon,Arouca,6,0,H,10,1,1.29,6.0,8.5,3,0,334,172,2.5,0.5,16.0,8.0,1.5,0.8333333333333334,11.0,4.833333333333333,1.8333333333333333,9,8,2,2,1837.9278875855764,1525.0619102917437,68,0.6936738229844749
2025-08-18,Gil Vicente,Porto,0,2,A,2,4,6.0,4.33,1.5,0,3,161,322,1.5,0.6666666666666666,11.0,3.0,2.1666666666666665,0.8333333333333334,15.0,5.5,1.1666666666666667,9,7,1,4,1459.3870244041307,1723.289661076403,68,0.694624712243468
2025-08-23,Moreirense,Guimaraes,2,0,H,4,4,3.3,3.25,2.2,3,0,130,221,1.6666666666666667,1.1666666666666667,11.0,4.666666666666667,1.5,1.6666666666666667,9.0,3.3333333333333335,0.6666666666666666,6,7,3,1,1527.2380957995201,1605.2350673667124,52,0.6993987465207201
2025-08-23,Nacional,Sp Lisbon,1,4,A,1,7,9.0,6.0,1.27,0,3,35,337,1.0,2.0,3.0,4.166666666666667,3.0,0.3333333333333333,16.0,8.0,0.0,6,6,0,3,1437.8906185215762,1842.1797640753978,18,0.6993987465207201
2025-08-23,Arouca,Rio Ave,3,3,D,6,7,2.0,3.25,3.9,1,1,172,116,1.3333333333333333,1.8333333333333333,8.0,4.0,1.3333333333333333,1.5,7.0,5.5,0.5,6,6,-1,0,1520.8100338019224,1483.342361999117,69,0.6993987465207201
2025-08-23,Benfica,Tondela,3,0,H,12,4,1.17,7.0,17.0,3,0,324,28,2.3333333333333335,0.5,14.0,4.5,0.6666666666666666,1.8333333333333333,3.0,4.333333333333333,3.0,7,7,1,-2,1794.9577119462874,1380.550218768721,68,0.6993987465207201
2025-08-24,Famalicao,Gil Vicente,0,0,D,3,8,2.05,3.0,4.0,1,1,178,161,1.5,1.0,10.0,4.0,1.0,1.0,8.0,2.6666666666666665,1.8333333333333333,8,6,3,-1,1561.8135577520998,1453.9994037569888,69,0.7003574835146555
2025-08-24,Porto,Casa Pia,4,0,H,7,0,1.2,6.0,15.0,3,0,325,127,2.1666666666666665,0.6666666666666666,15.0,5.166666666666667,1.0,1.3333333333333333,7.0,2.6666666666666665,2.6666666666666665,6,9,5,1,1728.6772817235449,1506.5166544838935,69,0.7003574835146555
2025-08-24,Sp Braga,AVS,2,2,D,5,2,1.33,5.0,8.5,1,1,283,27,1.6666666666666667,0.8333333333333334,9.0,5.333333333333333,0.5,2.6666666666666665,3.0,3.0,3.0,7,9,2,-3,1700.732438785297,1393.3530232345597,69,0.7003574835146555
2025-08-25,Estrela,Alverca,2,2,D,6,2,1.9,3.4,4.1,1,1,63,0,0.5,1.5,4.0,3.5,0.5,2.5,0.0,2.5,1.0,9,8,-1,-2,1404.4182507023033,1477.9063132716913,35,0.7013175347468965
2025-08-29,Gil Vicente,Moreirense,2,0,H,4,0,2.55,2.82,3.1,3,0,162,133,0.8333333333333334,1.0,6.0,3.5,1.8333333333333333,1.0,13.0,4.833333333333333,0.8333333333333334,5,6,0,4,1458.51024576186,1545.5500440887547,69,0.7051709181271821
2025-08-30,Guimaraes,Arouca,1,1,D,3,3,1.76,3.6,4.33,1,1,221,173,1.0,2.0,6.0,3.0,1.8333333333333333,2.0,9.0,4.166666666666667,1.8333333333333333,7,7,-1,0,1586.9231190774778,1519.1986660626062,69,0.706137567623795
2025-08-30,Sp Lisbon,Porto,1,2,A,3,7,1.96,3.5,3.6,0,3,340,328,2.8333333333333335,0.5,16.0,7.166666666666667,2.8333333333333335,0.3333333333333333,18.0,5.833333333333333,1.3333333333333333,7,6,4,6,1844.8464363449307,1735.2096151144415,69,0.706137567623795
2025-08-30,Casa Pia,Nacional,0,2,A,3,2,2.15,3.2,3.4,0,3,127,35,0.8333333333333334,1.5,7.0,2.0,1.0,2.5,2.0,3.6666666666666665,1.5,6,7,-1,-1,1499.9843210929969,1435.2239462520433,52,0.706137567623795
2025-08-30,AVS,Famalicao,0,1,A,3,3,4.0,3.5,1.86,0,3,28,179,0.8333333333333334,2.0,4.0,2.8333333333333335,1.3333333333333333,0.8333333333333334,10.0,3.8333333333333335,0.0,6,6,0,0,1403.984582158248,1557.3027157472286,18,0.706137567623795
2025-08-31,Tondela,Estoril,2,2,D,4,5,2.8,3.1,2.45,1,1,28,154,0.5,2.1666666666666665,2.0,4.166666666666667,2.1666666666666665,1.5,8.0,4.166666666666667,0.0,8,14,-3,-1,1378.0217151299382,1505.034738530877,18,0.7071055422051855
2025-08-31,Alverca,Benfica,1,2,A,7,2,15.0,6.0,1.17,0,3,1,327,1.0,2.3333333333333335,1.0,2.3333333333333335,2.3333333333333335,0.5,14.0,5.333333333333333,1.0,6,8,0,2,1474.7800617593266,1797.48621558507,1,0.35355277110259276
2025-08-31,Rio Ave,Sp Braga,2,2,D,3,9,4.75,3.6,1.68,1,1,117,284,1.6666666666666667,1.8333333333333333,7.0,6.166666666666667,1.8333333333333333,1.0,9.0,5.666666666666667,0.6666666666666666,8,7,0,0,1484.9537297384331,1690.1008798616087,52,0.7071055422051855
2025-08-31,Santa Clara,Estrela,0,0,D,3,0,1.81,3.4,4.33,1,1,119,64,1.1666666666666667,1.1666666666666667,10.0,3.6666666666666665,0.5,1.8333333333333333,2.0,3.6666666666666665,2.0,14,6,-2,0,1516.2069655543605,1407.544502214668,52,0.7071055422051855
2025-09-06,Estoril,Santa Clara,0,1,A,4,4,2.7,3.0,2.7,0,3,155,120,2.0,1.6666666666666667,6.0,4.333333333333333,0.8333333333333334,1.1666666666666667,8.0,3.5,1.1666666666666667,6,6,0,0,1499.7830391498883,1511.6628357026125,69,0.7129413183683442
2025-09-12,Alverca,Tondela,1,0,H,4,6,2.25,3.2,3.2,3,0,1,29,1.0,2.25,1.0,3.5,0.6666666666666666,2.3333333333333335,2.0,4.333333333333333,1.0,12,12,-1,0,1470.7307316024544,1383.2734145109268,2,0.3594126287368995
2025-09-12,Benfica,Santa Clara,1,1,D,7,5,1.3,5.0,9.5,1,1,330,123,1.6666666666666667,0.6666666666666666,14.0,3.8333333333333335,0.8333333333333334,1.0,10.0,3.6666666666666665,3.0,12,6,3,1,1801.5355457419423,1526.1501434454397,69,0.718825257473799
2025-09-13,Estoril,AVS,3,1,H,5,4,1.81,3.7,4.0,3,0,155,28,1.8333333333333333,1.5,6.0,4.666666666666667,0.6666666666666666,1.8333333333333333,4.0,2.5,2.0,7,14,-1,-1,1485.295731407061,1395.2052180677251,70,0.7198106243620636
2025-09-13,Moreirense,Rio Ave,3,1,H,8,4,2.5,3.0,3.0,3,0,133,118,1.6666666666666667,0.8333333333333334,13.0,4.166666666666667,2.0,1.6666666666666667,8.0,5.833333333333333,1.0,14,13,-1,0,1526.8689234185601,1492.9071355701933,53,0.7198106243620636
2025-09-13,Porto,Nacional,1,0,H,5,1,1.15,6.5,17.0,3,0,331,38,2.6666666666666665,0.3333333333333333,18.0,6.333333333333333,1.1666666666666667,2.1666666666666665,5.0,3.8333333333333335,1.5,14,14,7,1,1754.7919182500227,1452.9879402613938,70,0.7198106243620636
2025-09-13,Famalicao,Sp Lisbon,1,2,A,3,4,7.0,5.0,1.39,0,3,182,340,1.3333333333333333,0.5,13.0,3.6666666666666665,2.6666666666666665,0.6666666666666666,13.0,7.166666666666667,0.0,14,14,1,-1,1566.0820798377515,1825.2641332093494,70,0.7198106243620636
2025-09-14,Estrela,Guimaraes,0,2,A,1,6,3.3,3.3,2.15,0,3,65,222,0.5,1.5,3.0,3.1666666666666665,0.8333333333333334,2.0,4.0,2.8333333333333335,0.25,14,14,0,0,1412.088632066416,1584.0356976379367,36,0.7207973419929382
2025-09-14,Arouca,Casa Pia,0,2,A,3,4,1.91,3.3,4.0,0,3,174,127,2.0,2.1666666666666665,9.0,4.166666666666667,0.8333333333333334,1.8333333333333333,6.0,2.3333333333333335,0.8333333333333334,14,14,0,-2,1522.0860875021474,1482.2203270836465,70,0.7207973419929382
2025-09-14,Sp Braga,Gil Vicente,0,1,A,7,5,1.46,4.33,6.25,0,3,285,165,2.0,1.1666666666666667,9.0,6.5,1.0,0.6666666666666666,9.0,4.0,2.3333333333333335,14,14,0,1,1682.1474740298486,1477.1913664320546,70,0.7207973419929382
2025-09-19,Rio Ave,Porto,0,3,A,2,7,8.0,5.0,1.3,0,3,118,334,1.8333333333333333,2.1666666666666665,5.0,5.5,2.5,0.16666666666666666,18.0,6.0,0.8333333333333334,6,6,-1,8,1479.3687315758687,1759.2815153845331,53,0.7257512561813818
2025-09-20,Nacional,Arouca,1,2,A,6,3,2.45,3.1,2.85,0,3,38,174,0.6666666666666666,1.8333333333333333,4.0,3.1666666666666665,1.8333333333333333,2.3333333333333335,8.0,4.0,0.0,7,6,-1,-1,1448.4983431268834,1505.3724581856118,19,0.7267461172404809
2025-09-20,Santa Clara,Alverca,2,1,H,6,3,1.66,3.1,6.25,3,0,124,4,0.6666666666666666,1.0,8.0,3.6666666666666665,1.0,1.8,4.0,3.6,1.0,8,8,0,1,1536.0485285289753,1482.032675802485,53,0.7267461172404809
2025-09-20,AVS,Benfica,0,3,A,1,6,15.0,6.5,1.15,0,3,28,331,0.6666666666666666,2.3333333333333335,1.0,2.8333333333333335,1.5,0.6666666666666666,12.0,4.5,0.5,7,8,-2,0,1384.0098471305482,1791.6371606584066,19,0.7267461172404809
2025-09-20,Guimaraes,Sp Braga,1,1,D,3,5,2.85,3.3,2.35,1,1,225,285,1.0,1.6666666666666667,7.0,3.1666666666666665,1.8333333333333333,1.0,9.0,6.666666666666667,1.3333333333333333,6,6,1,-1,1592.1642043926508,1659.1999990555016,70,0.7267461172404809
2025-09-21,Tondela,Estrela,0,0,D,8,3,2.25,2.85,3.6,1,1,29,65,0.6666666666666666,2.0,2.0,4.833333333333333,0.5,1.6666666666666667,3.0,2.8333333333333335,1.0,9,7,-1,-1,1371.9714703108962,1403.9601253117019,19,0.7277423420568156
2025-09-21,Gil Vicente,Estoril,2,0,H,3,3,2.2,3.2,3.3,3,0,168,158,1.0,0.5,11.0,4.0,2.0,1.3333333333333333,8.0,4.666666666666667,1.1666666666666667,7,8,2,1,1500.1388414064015,1496.491102344238,70,0.7277423420568156
2025-09-21,Casa Pia,Famalicao,1,1,D,3,2,3.4,3.0,2.25,1,1,130,182,0.8333333333333334,1.6666666666666667,6.0,2.5,1.3333333333333333,0.5,13.0,3.5,1.1666666666666667,7,8,1,-1,1498.933956400182,1560.5733013138688,53,0.7277423420568156
2025-09-22,Sp Lisbon,Moreirense,3,0,H,14,1,1.17,7.0,12.0,3,0,343,136,2.8333333333333335,0.6666666666666666,15.0,7.166666666666667,1.8333333333333333,0.6666666666666666,15.0,4.666666666666667,2.5,9,9,1,1,1830.7729117332321,1540.4073274128848,70,0.7287399324998268
2025-09-23,Benfica,Rio Ave,1,1,D,7,2,1.17,7.0,11.0,1,1,334,118,1.8333333333333333,0.5,14.0,5.333333333333333,1.3333333333333333,2.1666666666666665,4.0,4.666666666666667,2.6666666666666665,3,4,1,-2,1794.2575123348838,1474.3765167048634,70,0.7297388904415177
2025-09-26,Benfica,Gil Vicente,2,1,H,4,8,1.3,4.5,10.0,3,0,335,171,1.8333333333333333,0.5,14.0,6.166666666666667,1.1666666666666667,0.3333333333333333,13.0,4.0,3.0,3,5,0,3,1783.3641465187204,1514.9813616379101,71,0.7327439880172163
2025-09-27,Santa Clara,Tondela,1,2,A,5,4,1.66,3.4,5.5,0,3,127,30,0.6666666666666666,1.0,8.0,3.8333333333333335,0.3333333333333333,1.6666666666666667,2.0,4.833333333333333,0.5,7,6,1,0,1548.735086112347,1373.3486423214974,54,0.7337484347250358
2025-09-27,Moreirense,Casa Pia,2,1,H,4,4,2.05,3.3,3.6,3,0,136,131,1.3333333333333333,1.1666666666666667,12.0,3.0,0.8333333333333334,1.5,7.0,2.8333333333333335,1.5,5,6,-1,0,1535.6605133933729,1501.5675675669968,54,0.7337484347250358
2025-09-27,Estoril,Sp Lisbon,0,1,A,2,2,9.5,5.5,1.25,0,3,158,346,1.3333333333333333,1.6666666666666667,5.0,4.166666666666667,3.0,0.6666666666666666,15.0,8.333333333333334,0.0,6,5,-1,2,1481.6485821127294,1835.519725752744,71,0.7337484347250358
2025-09-27,Estrela,AVS,3,0,H,6,2,2.05,3.1,3.8,3,0,66,28,0.5,1.0,4.0,2.8333333333333335,0.6666666666666666,2.3333333333333335,1.0,2.5,0.5,6,7,0,-3,1402.5829533011006,1381.389495454071,37,0.7337484347250358
2025-09-28,Alverca,Guimaraes,2,0,H,4,3,3.2,3.4,2.15,3,0,4,226,1.0,1.8333333333333333,4.0,3.5,1.1666666666666667,1.5,8.0,3.6666666666666665,1.0,8,8,-1,0,1469.3461182191134,1595.0229848587624,3,0.3673771291650573
2025-09-28,Sp Braga,Nacional,0,1,A,1,5,1.39,4.33,7.5,0,3,286,38,1.8333333333333333,1.0,9.0,6.333333333333333,0.8333333333333334,1.6666666666666667,4.0,3.3333333333333335,3.0,8,8,0,-2,1656.34121858939,1435.9320959736071,71,0.7347542583301147
2025-09-28,Famalicao,Rio Ave,0,0,D,5,3,1.76,3.8,4.1,1,1,183,119,1.1666666666666667,0.5,11.0,3.1666666666666665,1.3333333333333333,2.1666666666666665,4.0,4.5,1.6666666666666667,7,5,0,0,1557.939690147054,1485.2698825210268,71,0.7347542583301147
2025-09-29,Arouca,Porto,0,4,A,3,5,7.5,4.75,1.35,0,3,177,337,1.5,2.3333333333333335,8.0,3.3333333333333335,2.5,0.16666666666666666,18.0,6.5,0.6666666666666666,9,10,1,9,1517.938705338888,1764.2737302555383,71,0.7357614607199059
2025-10-03,Casa Pia,Estoril,2,2,D,5,3,2.5,3.3,2.65,1,1,131,158,1.0,1.5,7.0,3.1666666666666665,1.1666666666666667,1.6666666666666667,4.0,4.0,0.8333333333333334,6,6,-1,-2,1488.0347721481505,1478.1875461860852,54,0.7398040959658876
2025-10-04,Gil Vicente,Estrela,2,0,H,7,5,1.61,3.75,5.25,3,0,171,69,1.0,0.6666666666666666,10.0,5.0,0.8333333333333334,0.8333333333333334,6.0,3.0,1.25,8,7,-1,1,1509.7067933333044,1416.669091374344,71,0.7408182206817179
2025-10-04,Nacional,Moreirense,3,2,H,7,4,2.32,3.1,3.1,3,0,41,139,1.0,1.3333333333333333,7.0,3.5,1.3333333333333333,1.1666666666666667,12.0,3.1666666666666665,2.0,6,7,1,1,1459.3480950188916,1549.1933088122191,20,0.7408182206817179
2025-10-04,AVS,Alverca,1,3,A,2,6,2.75,3.2,2.5,0,3,28,7,0.5,2.3333333333333335,1.0,2.5,1.1666666666666667,1.5,7.0,3.8333333333333335,1.0,7,6,-4,1,1367.3033573808277,1489.5471342574317,20,0.7408182206817179
2025-10-04,Guimaraes,Santa Clara,2,1,H,7,5,2.32,3.0,3.2,3,0,226,127,1.1666666666666667,1.3333333333333333,8.0,3.8333333333333335,0.8333333333333334,0.8333333333333334,8.0,4.333333333333333,1.6666666666666667,6,7,-1,-1,1574.821968820444,1526.7467978153607,71,0.7408182206817179
2025-10-05,Arouca,Famalicao,1,1,D,3,5,3.6,3.25,2.01,1,1,177,184,1.0,2.8333333333333335,5.0,3.1666666666666665,0.6666666666666666,0.5,9.0,3.5,1.6666666666666667,6,7,-1,0,1512.0895325769097,1554.8472475586816,72,0.7418337355614374
2025-10-05,Rio Ave,Tondela,3,0,H,7,3,2.25,3.4,3.0,3,0,120,33,1.1666666666666667,2.0,4.0,3.5,0.6666666666666666,1.3333333333333333,5.0,5.0,1.0,7,8,0,1,1488.3623251093993,1395.3369306184838,54,0.7418337355614374
2025-10-05,Sp Lisbon,Sp Braga,1,1,D,3,5,1.41,4.33,7.0,1,1,349,286,2.8333333333333335,0.6666666666666666,15.0,6.666666666666667,1.3333333333333333,1.1666666666666667,6.0,5.5,2.0,8,7,3,-1,1838.9807616793883,1632.9252195441056,71,0.7418337355614374
2025-10-05,Porto,Benfica,0,0,D,2,1,2.01,3.4,3.7,1,1,340,338,2.6666666666666665,0.16666666666666666,18.0,5.833333333333333,2.0,0.6666666666666666,14.0,6.333333333333333,1.0,6,9,10,1,1770.1229030175166,1788.6387148233262,71,0.7418337355614374
2025-10-24,Alverca,Gil Vicente,0,4,A,2,5,2.95,3.2,2.32,0,3,10,174,1.6666666666666667,1.1666666666666667,10.0,4.333333333333333,1.3333333333333333,0.3333333333333333,13.0,5.833333333333333,1.0,14,14,2,1,1499.476961129762,1520.7833682673354,4,0.38069759981121243
